CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
13145.0,39,7,311.51,2,4,1,241
13146.0,26,17,34.46,2,4,4,244
13147.0,10,4,19.8,1,4,4,144
13148.0,29,340,1253.52,2,1,1,211
13149.0,14,86,247.83999999999995,1,2,2,122
13151.0,203,75,424.76,4,2,1,421
13153.0,5,15,19.17,1,4,4,144
13154.0,144,1,611.86,4,4,1,441
13155.0,33,85,247.51999999999998,2,2,2,222
13157.0,49,89,166.45000000000002,2,2,2,222
13158.0,94,79,158.83999999999995,3,2,2,322
13159.0,8,121,326.24000000000007,1,1,1,111
13160.0,22,4,12.100000000000001,2,4,4,244
13161.0,313,8,38.9,4,4,4,444
13162.0,122,82,118.50000000000001,3,2,3,323
13165.0,46,42,33.64,2,2,4,224
13166.0,282,42,99.3,4,2,3,423
13167.0,18,65,191.64000000000001,2,2,2,222
13168.0,36,128,408.65000000000003,2,1,1,211
13169.0,63,13,49.17,3,4,4,344
13170.0,26,30,47.28,2,3,4,234
13171.0,8,48,227.64999999999998,1,2,2,122
13173.0,4,43,113.81,1,2,3,123
13174.0,16,293,1024.6,1,1,1,111
13176.0,46,67,188.62999999999997,2,2,2,222
13177.0,64,17,59.75,3,4,3,343
13178.0,26,265,542.34,2,1,1,211
13182.0,45,11,7.54,2,4,4,244
13183.0,7,94,191.06999999999996,1,2,2,122
13184.0,14,181,336.28999999999996,1,1,1,111
13185.0,267,1,5.95,4,4,4,444
13186.0,39,84,268.88999999999993,2,2,2,222
13187.0,337,37,139.32,4,3,2,432
13188.0,11,2,19.15,1,4,4,144
13189.0,18,29,11.360000000000001,2,3,4,234
13192.0,95,63,165.60999999999999,3,2,2,322
13193.0,61,25,77.44,3,3,3,333
13194.0,135,3,7.95,3,4,4,344
13196.0,11,110,275.86,1,1,2,112
13198.0,10,229,554.88,1,1,1,111
13199.0,3,120,316.25,1,1,1,111
13200.0,19,46,155.28,2,2,2,222
13203.0,9,57,131.33,1,2,2,122
13207.0,15,8,18.33,1,4,4,144
13208.0,58,149,343.18000000000006,3,1,1,311
13209.0,30,329,761.1,2,1,1,211
13210.0,93,22,33.260000000000005,3,3,4,334
13211.0,10,55,78.07000000000001,1,2,3,123
13212.0,9,142,538.0699999999999,1,1,1,111
13213.0,56,92,246.39,3,2,2,322
13216.0,267,5,7.24,4,4,4,444
13217.0,122,7,16.150000000000002,3,4,4,344
13218.0,127,5,4.65,3,4,4,344
13220.0,78,21,95.17,3,3,3,333
13221.0,240,66,330.95,4,2,1,421
13223.0,200,5,9.8,4,4,4,444
13224.0,60,109,250.78999999999996,3,1,2,312
13225.0,3,34,87.42999999999999,1,3,3,133
13226.0,273,16,43.39,4,4,4,444
13227.0,201,9,23.400000000000002,4,4,4,444
13228.0,81,2,3.58,3,4,4,344
13229.0,225,10,40.60000000000001,4,4,4,444
13230.0,4,588,1418.99,1,1,1,111
13232.0,12,202,649.1,1,1,1,111
13233.0,74,43,31.730000000000004,3,2,4,324
13235.0,211,59,1087.33,4,2,1,421
13236.0,24,39,157.78,2,3,2,232
13238.0,11,32,137.38,1,3,2,132
13239.0,261,22,33.410000000000004,4,3,4,434
13240.0,96,67,221.99,3,2,2,322
13242.0,112,13,27.039999999999992,3,4,4,344
13243.0,203,57,194.85999999999999,4,2,2,422
13244.0,92,27,101.19,3,3,3,333
13245.0,50,16,99.7,2,4,3,243
13246.0,18,138,254.23999999999998,2,1,2,212
13247.0,17,25,52.69,2,3,4,234
13248.0,124,26,69.87,3,3,3,333
13249.0,92,23,78.91000000000001,3,3,3,333
13253.0,156,36,41.11,4,3,4,434
13255.0,3,14,67.42999999999999,1,4,3,143
13256.0,14,1,0.0,1,4,4,144
13258.0,11,36,128.32,1,3,3,133
13259.0,61,81,191.69,3,2,2,322
13260.0,61,8,39.74,3,4,4,344
13261.0,268,9,49.400000000000006,4,4,4,444
13262.0,263,11,34.019999999999996,4,4,4,444
13263.0,1,1667,3746.9300000000003,1,1,1,111
13265.0,53,90,214.66000000000003,3,2,2,322
13266.0,11,202,376.87,1,1,1,111
13267.0,2,224,786.27,1,1,1,111
13268.0,17,440,691.1500000000001,2,1,1,211
13269.0,1,319,830.9000000000001,1,1,1,111
13270.0,366,1,2.95,4,4,4,444
13271.0,37,92,112.55999999999999,2,2,3,223
13272.0,31,15,80.09,2,4,3,243
13273.0,113,16,20.77,3,4,4,344
13276.0,63,30,152.93,3,3,2,332
13277.0,15,8,11.6,1,4,4,144
13278.0,40,46,88.64000000000001,2,2,3,223
13279.0,64,11,30.63,3,4,4,344
13280.0,122,82,210.58,3,2,2,322
13282.0,18,40,186.07,2,3,2,232
13283.0,59,7,9.15,3,4,4,344
13284.0,322,14,57.59,4,4,3,443
13285.0,23,187,399.22,2,1,1,211
13291.0,155,42,111.9,4,2,3,423
13292.0,38,31,115.72999999999999,2,3,3,233
13294.0,189,54,199.2,4,2,2,422
13295.0,359,11,38.150000000000006,4,4,4,444
13296.0,137,5,12.04,3,4,4,344
13297.0,7,59,175.69999999999996,1,2,2,122
13298.0,1,2,7.5,1,4,4,144
13299.0,268,5,23.749999999999996,4,4,4,444
13300.0,164,22,54.32999999999999,4,3,3,433
13301.0,103,81,213.64999999999998,3,2,2,322
13302.0,155,1,12.75,4,4,4,444
13304.0,351,21,66.4,4,3,3,433
13305.0,4,81,272.33000000000004,1,2,2,122
13307.0,120,1,3.75,3,4,4,344
13308.0,22,57,180.93,2,2,2,222
13309.0,7,107,173.13999999999996,1,1,2,112
13310.0,8,77,258.81,1,2,2,122
13311.0,4,26,107.14,1,3,3,133
13313.0,22,78,166.32000000000005,2,2,2,222
13314.0,1,74,254.87,1,2,2,122
13316.0,37,87,379.9200000000001,2,2,1,221
13317.0,64,135,557.79,3,1,1,311
13318.0,1,20,57.13999999999999,1,3,3,133
13319.0,5,500,1689.42,1,1,1,111
13320.0,70,109,199.94,3,1,2,312
13321.0,72,11,23.369999999999997,3,4,4,344
13322.0,17,25,69.26,2,3,3,233
13323.0,3,21,95.55,1,3,3,133
13324.0,32,77,228.07,2,2,2,222
13325.0,81,12,36.339999999999996,3,4,4,344
13327.0,38,109,300.25,2,1,1,211
13328.0,316,17,31.92,4,4,4,444
13329.0,31,19,41.81,2,3,4,234
13330.0,92,53,107.07999999999998,3,2,3,323
13332.0,14,21,63.74,1,3,3,133
13334.0,82,265,769.9499999999999,3,1,1,311
13336.0,77,51,127.62000000000002,3,2,3,323
13338.0,154,24,165.32999999999998,4,3,2,432
13339.0,200,54,282.71999999999997,4,2,2,422
13340.0,45,134,369.87,2,1,1,211
13341.0,260,42,175.64999999999998,4,2,2,422
13343.0,172,22,141.33,4,3,2,432
13344.0,67,116,588.1,3,1,1,311
13345.0,276,22,124.8,4,3,3,433
13347.0,70,8,60.16,3,4,3,343
13348.0,64,14,30.88,3,4,4,344
13349.0,10,16,64.42,1,4,3,143
13350.0,16,43,401.03,1,2,1,121
13351.0,66,16,103.97000000000001,3,4,3,343
13352.0,7,27,95.26,1,3,3,133
13354.0,71,51,94.27999999999999,3,2,3,323
13355.0,122,32,87.22999999999999,3,3,3,333
13356.0,80,42,181.27999999999997,3,2,2,322
13357.0,257,89,262.02,4,2,2,422
13358.0,268,29,145.18999999999997,4,3,2,432
13359.0,59,24,137.55,3,3,2,332
13362.0,3,169,586.13,1,1,1,111
13363.0,17,60,230.24,2,2,2,222
13364.0,66,20,51.96,3,3,4,334
13365.0,8,132,413.51,1,1,1,111
13366.0,50,1,0.39,2,4,4,244
13368.0,256,29,142.61,4,3,2,432
13369.0,354,19,105.94000000000001,4,3,3,433
13370.0,366,44,166.19,4,2,2,422
13372.0,89,23,138.47,3,3,2,332
13373.0,60,158,516.67,3,1,1,311
13375.0,81,38,121.84,3,3,3,333
13376.0,99,53,285.13,3,2,2,322
13379.0,26,97,169.77999999999997,2,2,2,222
13381.0,21,173,530.92,2,1,1,211
13382.0,280,15,41.28000000000001,4,4,4,444
13384.0,30,155,496.9799999999999,2,1,1,211
13385.0,329,35,158.66,4,3,2,432
13388.0,121,36,209.58000000000004,3,3,2,332
13389.0,11,51,196.08999999999997,1,2,2,122
13390.0,74,13,39.79,3,4,4,344
13391.0,203,1,14.95,4,4,4,444
13394.0,1,164,269.1,1,1,2,112
13395.0,185,21,57.199999999999996,4,3,3,433
13396.0,21,47,188.98000000000002,2,2,2,222
13397.0,72,39,156.94999999999996,3,3,2,332
13398.0,192,26,89.17,4,3,3,433
13402.0,127,39,77.21,3,3,3,333
13403.0,17,3,8.75,2,4,4,244
13404.0,1,11,31.910000000000004,1,4,4,144
13405.0,74,27,146.551,3,3,2,332
13408.0,1,501,1614.5,1,1,1,111
13410.0,8,30,74.44000000000001,1,3,3,133
13411.0,107,18,58.75,3,3,3,333
13414.0,133,24,44.17,3,3,4,334
13416.0,43,19,103.64999999999999,2,3,3,233
13417.0,4,28,177.98,1,3,2,132
13418.0,11,314,925.9399999999998,1,1,1,111
13419.0,63,16,16.189999999999998,3,4,4,344
13420.0,134,10,31.89,3,4,4,344
13421.0,40,103,217.46,2,1,2,212
13422.0,51,128,389.84000000000003,3,1,1,311
13425.0,108,78,205.45999999999998,3,2,2,322
13426.0,0,159,307.84999999999997,1,1,1,111
13427.0,19,29,47.849999999999994,2,3,4,234
13428.0,10,71,133.43,1,2,2,122
13429.0,10,67,81.78999999999998,1,2,3,123
13430.0,18,54,94.13000000000001,2,2,3,223
13431.0,67,46,147.97,3,2,2,322
13434.0,74,10,16.52,3,4,4,344
13435.0,5,103,304.35999999999996,1,1,1,111
13436.0,1,12,69.96,1,4,3,143
13437.0,14,167,816.46,1,1,1,111
13439.0,255,54,93.17,4,2,3,423
13441.0,91,13,25.040000000000003,3,4,4,344
13447.0,23,62,195.22999999999996,2,2,2,222
13448.0,16,198,635.09,1,1,1,111
13449.0,23,19,36.57,2,3,4,234
13450.0,26,71,109.35,2,2,3,223
13451.0,26,434,896.8199999999999,2,1,1,211
13452.0,259,2,590.0,4,4,1,441
13453.0,165,17,77.28999999999999,4,4,3,443
13455.0,24,53,253.80999999999997,2,2,2,222
13456.0,17,65,228.95000000000002,2,2,2,222
13458.0,7,394,967.5100000000002,1,1,1,111
13460.0,29,17,18.020000000000003,2,4,4,244
13461.0,38,27,42.349999999999994,2,3,4,234
13462.0,183,10,38.75,4,4,4,444
13464.0,58,41,131.43,3,3,2,332
13466.0,100,18,58.25999999999999,3,3,3,333
13467.0,10,98,267.5,1,2,2,122
13468.0,1,306,1266.62,1,1,1,111
13470.0,99,10,16.5,3,4,4,344
13471.0,1,254,624.17,1,1,1,111
13473.0,60,22,79.14,3,3,3,333
13474.0,236,62,146.45,4,2,2,422
13475.0,191,86,248.42,4,2,2,422
13476.0,178,61,655.8400000000001,4,2,1,421
13477.0,37,81,210.44,2,2,2,222
13479.0,198,16,79.64999999999999,4,4,3,443
13481.0,45,112,258.88,2,1,2,212
13482.0,232,11,26.830000000000002,4,4,4,444
13483.0,65,10,10.56,3,4,4,344
13484.0,241,8,60.0,4,4,3,443
13485.0,233,23,55.78,4,3,3,433
13486.0,78,69,200.78999999999994,3,2,2,322
13487.0,57,34,151.34,3,3,2,332
13488.0,17,427,1505.79,2,1,1,211
13489.0,105,14,19.839999999999996,3,4,4,344
13491.0,51,86,289.99999999999994,3,2,2,322
13492.0,136,50,225.07999999999998,3,2,2,322
13493.0,275,8,103.17,4,4,3,443
13494.0,311,18,65.97,4,3,3,433
13495.0,7,52,137.26,1,2,2,122
13496.0,10,36,111.74,1,3,3,133
13497.0,282,20,63.25,4,3,3,433
13499.0,17,45,95.83000000000001,2,2,3,223
13500.0,23,67,238.26,2,2,2,222
13501.0,242,53,204.01999999999998,4,2,2,422
13502.0,16,18,32.36,1,3,4,134
13503.0,71,17,37.08,3,4,4,344
13504.0,64,22,81.44000000000001,3,3,3,333
13505.0,67,227,770.4599999999999,3,1,1,311
13506.0,312,29,80.09,4,3,3,433
13507.0,3,162,543.38,1,1,1,111
13508.0,243,12,62.31000000000001,4,4,3,443
13509.0,8,44,60.03000000000001,1,2,3,123
13510.0,1,117,277.5799999999999,1,1,2,112
13512.0,260,15,62.029999999999994,4,4,3,443
13513.0,126,10,36.849999999999994,3,4,4,344
13514.0,73,4,16.700000000000003,3,4,4,344
13515.0,72,59,127.76000000000002,3,2,3,323
13516.0,21,44,129.70000000000002,2,2,2,222
13517.0,59,143,417.65,3,1,1,311
13518.0,85,36,97.53999999999999,3,3,3,333
13519.0,50,9,62.7,2,4,3,243
13520.0,58,95,467.2499999999999,3,2,1,321
13521.0,1,418,769.06,1,1,1,111
13522.0,30,5,16.35,2,4,4,244
13523.0,33,177,1268.23,2,1,1,211
13524.0,40,27,93.56,2,3,3,233
13525.0,14,6,23.41,1,4,4,144
13527.0,33,218,611.3599999999999,2,1,1,211
13529.0,78,15,83.98,3,4,3,343
13531.0,205,22,99.86999999999999,4,3,3,433
13532.0,33,66,146.73,2,2,2,222
13533.0,182,75,146.07999999999998,4,2,2,422
13534.0,2,342,971.14,1,1,1,111
13536.0,1,178,575.68,1,1,1,111
13538.0,43,25,186.91,2,3,2,232
13539.0,85,38,159.47,3,3,2,332
13544.0,39,78,244.78,2,2,2,222
13546.0,12,97,213.07,1,2,2,122
13548.0,96,123,348.2,3,1,1,311
13549.0,25,52,182.22000000000003,2,2,2,222
13551.0,319,4,30.6,4,4,4,444
13552.0,66,121,507.96999999999997,3,1,1,311
13555.0,73,135,322.69999999999993,3,1,1,311
13557.0,28,34,50.23,2,3,4,234
13558.0,5,169,376.12,1,1,1,111
13560.0,7,32,95.57000000000001,1,3,3,133
13561.0,215,14,49.65,4,4,4,444
13562.0,81,82,314.65,3,2,1,321
13563.0,84,49,417.13,3,2,1,321
13564.0,144,83,1947.13,4,2,1,421
13565.0,19,38,65.31,2,3,3,233
13566.0,40,169,317.01,2,1,1,211
13568.0,173,43,130.6,4,2,2,422
13569.0,17,79,240.39000000000001,2,2,2,222
13570.0,243,27,56.77,4,3,3,433
13571.0,12,340,587.1400000000001,1,1,1,111
13572.0,205,33,148.58,4,3,2,432
13573.0,50,25,88.08000000000001,2,3,3,233
13575.0,23,46,98.80000000000003,2,2,3,223
13576.0,10,130,416.85,1,1,1,111
13577.0,25,85,259.15,2,2,2,222
13579.0,14,23,97.99000000000002,1,3,3,133
13581.0,309,10,44.800000000000004,4,4,4,444
13583.0,155,53,106.63999999999999,4,2,3,423
13584.0,306,24,99.94999999999999,4,3,3,433
13587.0,31,11,94.54,2,4,3,243
13588.0,15,180,249.35000000000002,1,1,2,112
13589.0,14,21,140.72999999999996,1,3,2,132
13590.0,11,89,166.39000000000001,1,2,2,122
13591.0,64,58,230.8,3,2,2,322
13592.0,35,16,100.16,2,4,3,243
13593.0,108,128,559.6600000000001,3,1,1,311
13594.0,52,26,41.48,3,3,4,334
13596.0,5,146,348.12,1,1,1,111
13598.0,47,36,131.01,2,3,2,232
13599.0,1,263,727.1299999999999,1,1,1,111
13600.0,312,19,58.22000000000001,4,3,3,433
13601.0,45,99,184.37999999999994,2,2,2,222
13602.0,64,23,47.400000000000006,3,3,4,334
13603.0,26,27,57.019999999999996,2,3,3,233
13606.0,29,40,93.77,2,3,3,233
13607.0,40,97,307.51000000000005,2,2,1,221
13610.0,12,217,640.4,1,1,1,111
13611.0,89,74,176.44999999999996,3,2,2,322
13614.0,24,195,733.75,2,1,1,211
13615.0,312,24,80.86,4,3,3,433
13617.0,40,44,122.75,2,2,3,223
13618.0,173,13,13.46,4,4,4,444
13621.0,116,19,21.45,3,3,4,334
13623.0,30,83,315.55000000000007,2,2,1,221
13626.0,252,19,40.67,4,3,4,434
13627.0,59,94,287.25999999999993,3,2,2,322
13629.0,23,59,137.12999999999997,2,2,2,222
13630.0,5,80,168.67000000000002,1,2,2,122
13631.0,99,12,74.72,3,4,3,343
13632.0,24,146,467.20000000000005,2,1,1,211
13634.0,33,186,612.25,2,1,1,211
13635.0,67,62,149.16,3,2,2,322
13636.0,36,64,239.73,2,2,2,222
13637.0,52,99,235.85,3,2,2,322
13638.0,15,8,23.940000000000005,1,4,4,144
13639.0,74,40,57.720000000000006,3,3,3,333
13642.0,215,57,190.85999999999999,4,2,2,422
13643.0,31,28,67.05,2,3,3,233
13644.0,8,148,469.5700000000001,1,1,1,111
13645.0,120,5,16.85,3,4,4,344
13647.0,9,79,266.46000000000004,1,2,2,122
13649.0,256,23,73.4,4,3,3,433
13650.0,16,98,316.14000000000004,1,2,1,121
13651.0,35,6,36.349999999999994,2,4,4,244
13652.0,45,63,196.76999999999998,2,2,2,222
13654.0,43,166,419.43,2,1,1,211
13655.0,114,56,186.46,3,2,2,322
13656.0,164,49,84.23,4,2,3,423
13657.0,10,16,47.89,1,4,4,144
13658.0,9,112,500.15,1,1,1,111
13659.0,197,107,410.3800000000001,4,1,1,411
13662.0,85,57,190.87,3,2,2,322
13663.0,179,13,58.5,4,4,3,443
13666.0,60,12,44.900000000000006,3,4,4,344
13667.0,149,83,206.65000000000003,4,2,2,422
13668.0,2,494,1458.1200000000001,1,1,1,111
13669.0,50,9,24.76,2,4,4,244
13670.0,75,25,46.92,3,3,4,334
13672.0,301,16,138.41,4,4,2,442
13673.0,18,60,205.14000000000001,2,2,2,222
13675.0,151,25,47.57000000000001,4,3,4,434
13678.0,151,16,6.3,4,4,4,444
13680.0,1,215,478.76,1,1,1,111
13681.0,17,57,165.44000000000003,2,2,2,222
13682.0,187,3,21.25,4,4,4,444
13684.0,285,30,53.24,4,3,3,433
13685.0,2,39,27.33,1,3,4,134
13686.0,182,8,9.3,4,4,4,444
13689.0,63,6,10.2,3,4,4,344
13690.0,59,9,53.75,3,4,3,343
13692.0,24,55,159.16999999999996,2,2,2,222
13693.0,325,4,22.099999999999998,4,4,4,444
13694.0,3,584,1163.42,1,1,1,111
13695.0,31,90,238.22,2,2,2,222
13697.0,38,12,16.72,2,4,4,244
13699.0,155,14,88.29000000000002,4,4,3,443
13700.0,26,194,308.16999999999996,2,1,1,211
13703.0,318,1,9.95,4,4,4,444
13704.0,5,135,450.31,1,1,1,111
13705.0,7,28,213.04000000000002,1,3,2,132
13706.0,302,20,55.480000000000004,4,3,3,433
13707.0,267,48,214.24,4,2,2,422
13708.0,271,49,98.33000000000001,4,2,3,423
13709.0,3,345,1242.25,1,1,1,111
13710.0,31,8,9.33,2,4,4,244
13711.0,218,13,49.14,4,4,4,444
13712.0,246,10,12.35,4,4,4,444
13715.0,281,107,249.4,4,1,2,412
13716.0,269,21,29.81,4,3,4,434
13717.0,32,103,221.18,2,1,2,212
13718.0,246,12,66.35,4,4,3,443
13719.0,15,60,195.96,1,2,2,122
13720.0,116,43,136.70000000000002,3,2,2,322
13721.0,36,28,79.83000000000001,2,3,3,233
13722.0,120,86,251.42,3,2,2,322
13723.0,217,6,31.7,4,4,4,444
13725.0,49,118,495.54999999999995,2,1,1,211
13726.0,38,42,45.199999999999996,2,2,4,224
13727.0,28,20,58.82,2,3,3,233
13728.0,36,63,343.4600000000001,2,2,1,221
13730.0,135,43,139.24,3,2,2,322
13731.0,219,38,162.99999999999997,4,3,2,432
13732.0,28,33,52.13999999999999,2,3,4,234
13735.0,24,207,848.24,2,1,1,211
13736.0,5,193,420.89,1,1,1,111
13737.0,200,30,115.46,4,3,3,433
13739.0,18,3,16.45,2,4,4,244
13740.0,240,23,36.71,4,3,4,434
13741.0,71,35,179.76999999999998,3,3,2,332
13742.0,16,315,1306.3400000000001,1,1,1,111
13743.0,2,42,47.379999999999995,1,2,4,124
13744.0,95,63,115.35000000000001,3,2,3,323
13745.0,151,26,16.990000000000002,4,3,4,434
13747.0,373,1,9.95,4,4,4,444
13748.0,95,28,111.9,3,3,3,333
13750.0,53,24,120.49,3,3,3,333
13751.0,288,9,31.77,4,4,4,444
13752.0,124,75,227.88,3,2,2,322
13753.0,287,35,62.80000000000001,4,3,3,433
13754.0,151,12,28.05,4,4,4,444
13755.0,3,322,999.5799999999999,1,1,1,111
13756.0,2,143,390.52,1,1,1,111
13758.0,11,117,384.6899999999999,1,1,1,111
13759.0,33,25,84.07,2,3,3,233
13760.0,54,57,113.12,3,2,3,323
13761.0,50,70,206.45999999999998,2,2,2,222
13762.0,204,14,17.64,4,4,4,444
13763.0,63,17,55.970000000000006,3,4,3,343
13764.0,70,207,566.2,3,1,1,311
13767.0,2,399,1495.38,1,1,1,111
13769.0,2,143,523.44,1,1,1,111
13771.0,64,120,315.33000000000004,3,1,1,311
13772.0,33,173,429.30999999999995,2,1,1,211
13774.0,81,22,72.4,3,3,3,333
13777.0,0,219,520.74,1,1,1,111
13778.0,103,9,29.700000000000003,3,4,4,344
13780.0,7,57,147.24,1,2,2,122
13781.0,250,17,77.47,4,4,3,443
13782.0,12,113,400.34000000000003,1,1,1,111
13784.0,9,31,81.78,1,3,3,133
13786.0,367,7,13.25,4,4,4,444
13787.0,75,31,76.81,3,3,3,333
13790.0,4,45,34.73,1,2,4,124
13791.0,43,17,21.29,2,4,4,244
13792.0,66,13,46.10000000000001,3,4,4,344
13798.0,1,438,906.21,1,1,1,111
13799.0,116,39,83.07999999999998,3,3,3,333
13800.0,309,33,84.28,4,3,3,433
13801.0,66,23,90.94999999999999,3,3,3,333
13802.0,138,66,186.67999999999998,3,2,2,322
13803.0,255,17,49.69,4,4,4,444
13804.0,30,135,419.73999999999995,2,1,1,211
13805.0,52,13,7.710000000000001,3,4,4,344
13806.0,63,10,52.33,3,4,4,344
13807.0,367,7,36.05,4,4,4,444
13808.0,5,76,285.24,1,2,2,122
13809.0,305,12,85.3,4,4,3,443
13810.0,28,36,1344.23,2,3,1,231
13811.0,183,14,564.0,4,4,1,441
13812.0,42,36,129.1,2,3,2,232
13813.0,39,71,308.94999999999993,2,2,1,221
13814.0,56,58,180.68,3,2,2,322
13815.0,22,177,455.91999999999996,2,1,1,211
13816.0,23,33,141.55,2,3,2,232
13817.0,29,24,77.27000000000001,2,3,3,233
13819.0,301,36,72.13000000000001,4,3,3,433
13821.0,144,59,194.20999999999998,4,2,2,422
13822.0,5,96,171.89,1,2,2,122
13823.0,18,40,156.82000000000002,2,3,2,232
13824.0,32,46,126.63,2,2,3,223
13826.0,158,12,72.14999999999999,4,4,3,443
13827.0,57,92,347.46000000000004,3,2,1,321
13828.0,22,15,28.570000000000004,2,4,4,244
13829.0,359,1,8.5,4,4,4,444
13831.0,16,72,288.31,1,2,2,122
13832.0,17,4,10.6,2,4,4,244
13833.0,159,28,141.14999999999995,4,3,2,432
13835.0,25,55,176.02999999999997,2,2,2,222
13837.0,211,18,37.11,4,3,4,434
13838.0,5,165,522.93,1,1,1,111
13841.0,252,1,0.85,4,4,4,444
13842.0,58,206,833.1199999999999,3,1,1,311
13844.0,11,20,49.21,1,3,4,134
13845.0,64,9,17.59,3,4,4,344
13846.0,24,58,207.42,2,2,2,222
13848.0,92,5,2.31,3,4,4,344
13849.0,51,101,305.41999999999996,3,1,1,311
13850.0,88,94,227.81999999999994,3,2,2,322
13851.0,95,81,181.35,3,2,2,322
13853.0,8,24,108.71,1,3,3,133
13854.0,8,114,528.0700000000002,1,1,1,111
13856.0,168,17,22.99,4,4,4,444
13858.0,57,11,47.68999999999999,3,4,4,344
13859.0,326,28,80.86000000000001,4,3,3,433
13860.0,1,77,270.05999999999995,1,2,2,122
13862.0,18,142,245.89,2,1,2,212
13863.0,245,22,53.80000000000002,4,3,3,433
13865.0,58,30,117.07000000000001,3,3,3,333
13866.0,74,7,23.63,3,4,4,344
13867.0,31,60,239.73999999999995,2,2,2,222
13868.0,7,33,61.19,1,3,3,133
13869.0,123,304,895.44,3,1,1,311
13870.0,2,118,398.3299999999999,1,1,1,111
13871.0,22,338,1268.2599999999998,2,1,1,211
13873.0,119,24,109.97,3,3,3,333
13874.0,358,18,99.1,4,3,3,433
13875.0,53,104,203.68,3,1,2,312
13876.0,63,7,35.8,3,4,4,344
13877.0,86,3,3.5300000000000002,3,4,4,344
13878.0,54,35,166.76,3,3,2,332
13880.0,21,165,443.56999999999994,2,1,1,211
13881.0,3,180,483.22,1,1,1,111
13882.0,2,66,239.76999999999998,1,2,2,122
13883.0,1,155,534.5699999999999,1,1,1,111
13884.0,7,60,212.35,1,2,2,122
13885.0,189,28,110.9,4,3,3,433
13886.0,71,16,60.879999999999995,3,4,3,343
13887.0,204,19,73.23,4,3,3,433
13888.0,119,39,162.37999999999997,3,3,2,332
13889.0,92,15,57.50000000000001,3,4,3,343
13890.0,1,114,394.57000000000005,1,1,1,111
13892.0,26,27,29.95,2,3,4,234
13893.0,297,21,130.20000000000002,4,3,2,432
13894.0,22,30,78.76,2,3,3,233
13895.0,21,119,351.32000000000005,2,1,1,211
13897.0,50,17,33.11000000000001,2,4,4,244
13898.0,325,12,31.37,4,4,4,444
13899.0,16,19,57.59,1,3,3,133
13900.0,183,43,133.89000000000001,4,2,2,422
13901.0,72,149,557.3299999999999,3,1,1,311
13904.0,37,26,34.419999999999995,2,3,4,234
13908.0,79,126,360.74000000000007,3,1,1,311
13911.0,57,148,353.59999999999997,3,1,1,311
13914.0,3,34,96.72,1,3,3,133
13917.0,49,18,36.400000000000006,2,3,4,234
13918.0,49,30,65.56,2,3,3,233
13919.0,53,33,87.96,3,3,3,333
13922.0,351,7,34.92,4,4,4,444
13923.0,53,20,59.489999999999995,3,3,3,333
13924.0,1,137,386.21999999999997,1,1,1,111
13925.0,36,45,304.09,2,2,1,221
13926.0,23,11,71.87,2,4,3,243
13927.0,74,21,56.61,3,3,3,333
13928.0,10,27,155.71999999999997,1,3,2,132
13929.0,169,10,57.6,4,4,3,443
13930.0,57,17,27.89,3,4,4,344
13931.0,85,59,120.32000000000002,3,2,3,323
13932.0,294,16,97.64999999999999,4,4,3,443
13933.0,109,23,79.59000000000002,3,3,3,333
13934.0,263,31,98.8,4,3,3,433
13936.0,171,27,42.64,4,3,4,434
13937.0,169,9,15.25,4,4,4,444
13938.0,35,7,7.09,2,4,4,244
13939.0,23,46,56.21,2,2,3,223
13940.0,17,49,152.95,2,2,2,222
13941.0,21,47,181.67999999999998,2,2,2,222
13946.0,79,11,18.470000000000006,3,4,4,344
13947.0,65,5,14.65,3,4,4,344
13948.0,360,3,11.85,4,4,4,444
13949.0,2,160,233.06,1,1,2,112
13950.0,11,36,168.89,1,3,2,132
13951.0,176,39,136.07999999999998,4,3,2,432
13952.0,211,138,546.541,4,1,1,411
13953.0,7,20,45.86,1,3,4,134
13954.0,1,30,181.85999999999996,1,3,2,132
13955.0,154,33,99.52999999999999,4,3,3,433
13956.0,5,147,513.1,1,1,1,111
13958.0,372,5,38.95,4,4,4,444
13959.0,79,90,198.60000000000002,3,2,2,322
13960.0,21,12,25.26,2,4,4,244
13962.0,21,11,77.21,2,4,3,243
13963.0,308,35,114.38,4,3,3,433
13967.0,145,2,7.2,4,4,4,444
13969.0,7,626,1849.9,1,1,1,111
13971.0,8,158,354.09999999999997,1,1,1,111
13972.0,70,15,38.18999999999999,3,4,4,344
13973.0,287,11,41.32,4,4,4,444
13974.0,49,28,61.510000000000005,2,3,3,233
13975.0,31,331,717.5699999999999,2,1,1,211
13976.0,206,10,35.68,4,4,4,444
13978.0,14,15,18.16,1,4,4,144
13979.0,73,54,98.94,3,2,3,323
13980.0,60,11,43.059999999999995,3,4,4,344
13982.0,39,115,258.46,2,1,2,212
13983.0,29,112,684.1999999999999,2,1,1,211
13984.0,26,17,34.800000000000004,2,4,4,244
13985.0,4,353,840.09,1,1,1,111
13986.0,17,13,24.2,2,4,4,244
13988.0,19,239,719.25,2,1,1,211
13989.0,65,41,107.64,3,3,3,333
13990.0,213,16,42.56,4,4,4,444
13991.0,12,84,129.07000000000002,1,2,2,122
13992.0,30,5,5.85,2,4,4,244
